id,x,y,weight,label
14579,2.01028,-2.20886,1,s
14580,-1.55522,-1.40419,1,b
14581,-1.05261,-1.17314,1,s
14582,0.113052,-0.596482,1,b
14583,1.06058,-1.46691,1,s
14584,2.75628,-1.02292,1,b
14585,-1.36005,-0.0963606,1,s
14586,-0.989905,0.0177513,1,b
14587,0.231746,0.114612,1,s
14588,0.869441,-0.658495,1,b
14589,2.10686,-0.240457,1,s
14590,-2.52426,1.01316,1,b
14591,-0.895474,1.11657,1,s
14592,-0.224148,0.575704,1,b
14593,1.20774,1.06851,1,s
14594,2.03522,1.07851,1,b
14595,-1.18098,1.84141,1,s
14596,-1.00366,1.75287,1,b
14597,0.0521977,1.60356,1,s
14598,0.77945,2.17973,1,b
14599,1.99999,1.90945,1,s
14600,-1.97704,-1.74847,1,s
14601,-1.57215,-2.1281,1,b
14602,0.299258,-1.4298,1,s
14603,1.29799,-1.68282,1,b
14604,1.29053,-1.79925,1,s
14605,-1.78184,-0.655352,1,b
14606,-1.62849,-1.10168,1,s
14607,-0.0759144,-1.03881,1,b
14608,0.988197,-0.858745,1,s
14609,1.63085,-1.28014,1,b
14610,-1.9601,-0.395467,1,s
14611,-0.809067,0.0656539,1,b
14612,0.0999717,0.466258,1,s
14613,0.860571,0.158122,1,b
14614,2.20578,-0.00970303,1,s
14615,-2.61072,0.934743,1,b
14616,-1.44149,1.16162,1,s
14617,-0.542948,0.882475,1,b
14618,0.774661,0.896587,1,s
14619,2.32825,1.06964,1,b
14620,-1.84086,2.05613,1,s
14621,-1.68597,1.49252,1,b
14622,0.212749,2.32798,1,s
14623,0.911088,2.01527,1,b
14624,1.80435,2.23521,1,s
14625,-1.93764,-1.91036,1,s
14626,-1.27639,-2.06936,1,b
14627,0.586965,-2.04913,1,s
14628,1.12248,-2.51172,1,b
14629,1.88704,-1.71845,1,s
14630,-2.13982,-0.915489,1,b
14631,-0.866948,-0.835856,1,s
14632,0.139121,-0.723599,1,b
14633,0.666012,-0.873472,1,s
14634,1.90083,-0.562564,1,b
14635,-2.12115,-0.511103,1,s
14636,-1.34264,-0.328854,1,b
14637,0.371187,-0.9497,1,s
14638,1.05069,0.142574,1,b
14639,2.22363,-0.254927,1,s
14640,-1.47662,0.312388,1,b
14641,-1.13928,0.839521,1,s
14642,0.127112,1.89855,1,b
14643,0.887382,1.01339,1,s
14644,2.23774,1.72945,1,b
14645,-2.11993,1.74691,1,s
14646,-0.794687,2.57589,1,b
14647,-0.563441,1.23838,1,s
14648,0.934197,2.23052,1,b
14649,1.40666,2.2544,1,s
14650,-2.1147,-1.88839,1,s
14651,-0.900315,-1.85842,1,b
14652,0.0836116,-1.98079,1,s
14653,0.954545,-2.19997,1,b
14654,2.26696,-1.95301,1,s
14655,-2.35078,-0.782263,1,b
14656,-1.31862,-0.822718,1,s
14657,-0.0108335,-0.845234,1,b
14658,0.920075,-0.977066,1,s
14659,2.15799,-1.36144,1,b
14660,-2.49674,0.0964148,1,s
14661,-0.57006,0.0526776,1,b
14662,0.216938,0.0560933,1,s
14663,0.892766,0.1741,1,b
14664,1.77658,0.0957369,1,s
14665,-2.4957,0.972674,1,b
14666,-0.63494,1.38354,1,s
14667,0.124796,0.935797,1,b
14668,1.15954,0.984897,1,s
14669,1.88934,1.05105,1,b
14670,-2.23655,2.19888,1,s
14671,-0.945572,2.16787,1,b
14672,-0.0214329,2.21045,1,s
14673,0.68968,2.11643,1,b
14674,2.13018,2.42065,1,s
14675,-1.74698,-2.07193,1,s
14676,-0.596043,-2.14123,1,b
14677,-0.14745,-2.58924,1,s
14678,0.988912,-2.20008,1,b
14679,2.37201,-2.1617,1,s
14680,-2.32091,-1.50315,1,b
14681,-1.09456,-1.12488,1,s
14682,-0.647315,-1.06142,1,b
14683,1.78733,-0.579194,1,s
14684,2.12499,-0.683255,1,b
14685,-2.07677,0.00311548,1,s
14686,-1.28562,0.250145,1,b
14687,0.129823,0.103698,1,s
14688,1.23781,-0.0537361,1,b
14689,2.05276,-0.290439,1,s
14690,-1.16099,0.917349,1,b
14691,-0.728692,1.6467,1,s
14692,0.59893,1.08618,1,b
14693,1.17882,0.340189,1,s
14694,1.53948,1.34299,1,b
14695,-1.91606,1.8892,1,s
14696,-1.07586,2.0304,1,b
14697,-0.353443,1.80657,1,s
14698,0.936626,2.47009,1,b
14699,1.96979,2.35336,1,s
14700,-2.01901,-2.09522,1,s
14701,-0.997349,-2.15134,1,b
14702,-0.617143,-2.48848,1,s
14703,0.851919,-1.38007,1,b
14704,2.19969,-2.13079,1,s
14705,-1.92543,-0.508454,1,b
14706,-0.664253,-0.568652,1,s
14707,0.0115028,-1.17075,1,b
14708,1.55005,-0.977485,1,s
14709,1.37613,-0.901406,1,b
14710,-1.89236,-0.137532,1,s
14711,-1.18801,0.474888,1,b
14712,0.0876762,-0.424711,1,s
14713,0.947194,0.335482,1,b
14714,2.35535,0.333295,1,s
14715,-2.16264,1.07041,1,b
14716,-0.53638,1.46683,1,s
14717,-0.0547977,1.21435,1,b
14718,1.5324,1.14853,1,s
14719,2.28004,1.4208,1,b
14720,-1.70306,1.50535,1,s
14721,-1.29408,1.84285,1,b
14722,-0.56963,2.33344,1,s
14723,1.00173,1.82724,1,b
14724,2.26227,2.08369,1,s
14725,-1.75684,-2.46459,1,s
14726,-0.600941,-2.07458,1,b
14727,-0.0879343,-1.91972,1,s
14728,1.11076,-2.37768,1,b
14729,1.96104,-1.72922,1,s
14730,-1.46319,-1.26982,1,b
14731,-1.20376,-0.689309,1,s
14732,0.371423,-1.31749,1,b
14733,1.08069,-0.509635,1,s
14734,1.60597,-1.00734,1,b
14735,-2.29166,-0.300446,1,s
14736,-0.855708,-0.203842,1,b
14737,0.673022,-0.150776,1,s
14738,1.04849,0.410995,1,b
14739,1.9182,-0.0887526,1,s
14740,-2.00113,0.61552,1,b
14741,-0.807174,1.38547,1,s
14742,0.577004,1.09619,1,b
14743,0.850082,1.35285,1,s
14744,2.24012,0.81671,1,b
14745,-1.92478,1.78187,1,s
14746,-1.37257,2.59143,1,b
14747,-0.168419,2.5669,1,s
14748,1.04791,1.76861,1,b
14749,2.1354,1.65423,1,s
14750,-2.39477,-2.14414,1,s
14751,-1.06056,-1.94277,1,b
14752,0.349898,-1.52954,1,s
14753,0.660636,-1.604,1,b
14754,1.94187,-2.47645,1,s
14755,-1.79781,-0.850076,1,b
14756,-0.773041,-1.19272,1,s
14757,0.380546,-0.841624,1,b
14758,0.545966,-1.1586,1,s
14759,1.61609,-1.62914,1,b
14760,-1.88478,-0.378911,1,s
14761,-0.432211,0.170741,1,b
14762,-0.232659,-0.231918,1,s
14763,1.26884,-0.0634219,1,b
14764,1.64371,-0.372725,1,s
14765,-1.89743,1.30579,1,b
14766,-0.836348,0.731747,1,s
14767,0.398917,1.26856,1,b
14768,0.692635,0.903419,1,s
14769,1.76388,0.812536,1,b
14770,-1.93512,1.52782,1,s
14771,-1.2548,2.32561,1,b
14772,-0.363919,2.25937,1,s
14773,0.431356,2.03257,1,b
14774,2.15068,2.45153,1,s
14775,-1.82191,-1.8408,1,s
14776,-0.845713,-2.37507,1,b
14777,-0.487246,-2.13847,1,s
14778,0.531242,-1.9566,1,b
14779,1.64388,-1.78161,1,s
14780,-2.47797,-1.05425,1,b
14781,-0.59174,-1.32521,1,s
14782,0.341845,-0.736869,1,b
14783,1.6553,-1.26288,1,s
14784,2.01195,-1.19487,1,b
14785,-2.1626,-0.369142,1,s
14786,-0.876385,-0.146522,1,b
14787,-0.0324941,0.32747,1,s
14788,0.486466,0.210043,1,b
14789,1.83031,-0.193949,1,s
14790,-1.34962,0.784582,1,b
14791,-1.17993,1.19062,1,s
14792,-0.106722,1.24001,1,b
14793,1.32518,1.18833,1,s
14794,1.75661,1.15623,1,b
14795,-1.87683,1.91129,1,s
14796,-0.78529,1.67936,1,b
14797,-0.299327,1.49181,1,s
14798,1.34754,2.30214,1,b
14799,2.13363,1.61759,1,s
14800,-2.07698,-2.3515,1,s
14801,-1.36395,-2.23126,1,b
14802,-0.367695,-2.10972,1,s
14803,0.783884,-2.32462,1,b
14804,1.61989,-1.50972,1,s
14805,-2.49787,-0.23497,1,b
14806,-1.30948,-0.84796,1,s
14807,0.117043,-0.932591,1,b
14808,1.2512,-1.39617,1,s
14809,2.12052,-0.349944,1,b
14810,-1.89018,0.239349,1,s
14811,-1.19007,0.344791,1,b
14812,-0.165115,0.535012,1,s
14813,0.508106,-0.281449,1,b
14814,2.20542,-0.432129,1,s
14815,-2.23629,1.04997,1,b
14816,-1.29795,1.42397,1,s
14817,0.452749,1.26806,1,b
14818,0.673316,1.52067,1,s
14819,1.932,1.08274,1,b
14820,-2.14503,2.03655,1,s
14821,-0.754836,2.50033,1,b
14822,0.781595,2.18568,1,s
14823,0.00732298,1.81203,1,b
14824,1.77582,1.75732,1,s
14825,-2.03716,-1.78669,1,s
14826,-1.28523,-2.14681,1,b
14827,-0.278557,-2.14685,1,s
14828,0.920688,-1.4016,1,b
14829,1.94342,-1.77894,1,s
14830,-2.17551,-0.569409,1,b
14831,-0.960254,-1.20401,1,s
14832,-0.480714,-0.897747,1,b
14833,0.307096,-0.668579,1,s
14834,2.21693,-1.80765,1,b
14835,-2.42594,-0.0661938,1,s
14836,-1.09253,0.521696,1,b
14837,-0.659606,-0.339792,1,s
14838,0.949046,0.236103,1,b
14839,1.90572,-0.0403266,1,s
14840,-2.29119,0.553808,1,b
14841,-0.920872,0.797286,1,s
14842,-0.18837,0.701413,1,b
14843,1.38344,0.457775,1,s
14844,1.82995,1.34104,1,b
14845,-1.55951,2.19918,1,s
14846,-1.51039,2.44628,1,b
14847,0.622109,1.91761,1,s
14848,1.00262,1.58168,1,b
14849,2.12514,2.13151,1,s
14850,-2.58155,-1.79852,1,s
14851,-1.29054,-2.40382,1,b
14852,-0.471456,-1.8893,1,s
14853,0.34774,-2.42316,1,b
14854,1.77131,-1.94021,1,s
14855,-1.96662,-0.762024,1,b
14856,-0.910634,-0.71172,1,s
14857,-0.239495,-1.17235,1,b
14858,1.00366,-1.45963,1,s
14859,1.7071,-1.13229,1,b
14860,-1.91174,0.382992,1,s
14861,-0.772438,0.0121908,1,b
14862,-0.0655775,-0.102664,1,s
14863,1.49589,-0.285935,1,b
14864,1.56091,0.00599502,1,s
14865,-2.15217,0.731377,1,b
14866,-1.03877,0.923331,1,s
14867,0.223412,1.12632,1,b
14868,0.872181,1.06824,1,s
14869,2.23424,0.823851,1,b
14870,-2.20231,2.14181,1,s
14871,-1.32269,2.23152,1,b
14872,0.079405,2.05385,1,s
14873,1.14241,2.39751,1,b
14874,2.29255,2.04774,1,s
14875,-1.59647,-2.09539,1,s
14876,-1.26102,-1.86172,1,b
14877,-0.301042,-1.88032,1,s
14878,0.800261,-1.85228,1,b
14879,1.99958,-2.28097,1,s
14880,-2.09443,-1.22176,1,b
14881,-0.706402,-0.850723,1,s
14882,0.359808,-0.914594,1,b
14883,1.3104,-1.37401,1,s
14884,2.37649,-0.533628,1,b
14885,-2.36577,-0.822283,1,s
14886,-0.902161,-0.161167,1,b
14887,-0.226661,0.494293,1,s
14888,1.20891,0.0504926,1,b
14889,1.81426,-0.105421,1,s
14890,-1.8787,1.03154,1,b
14891,-0.648494,1.14591,1,s
14892,0.0185922,1.10734,1,b
14893,0.747821,0.625909,1,s
14894,2.20424,1.11627,1,b
14895,-2.04781,1.39339,1,s
14896,-1.40015,1.67818,1,b
14897,0.120108,1.7357,1,s
14898,0.952288,1.80525,1,b
14899,1.72467,1.75588,1,s
14900,-2.41018,-1.78717,1,s
14901,-1.23984,-2.04018,1,b
14902,-0.0978879,-1.66553,1,s
14903,0.890154,-2.12619,1,b
14904,2.61386,-1.48242,1,s
14905,-1.82424,-0.625302,1,b
14906,-1.09733,-0.9451,1,s
14907,-0.464072,-1.42689,1,b
14908,1.10678,-0.929274,1,s
14909,1.67426,-0.843343,1,b
14910,-2.04441,0.0936633,1,s
14911,-0.908424,0.383425,1,b
14912,0.132277,0.367768,1,s
14913,1.35054,-0.25312,1,b
14914,1.69379,0.146681,1,s
14915,-2.19097,0.889724,1,b
14916,-0.497909,1.07163,1,s
14917,-0.470569,1.04786,1,b
14918,0.971712,1.10899,1,s
14919,2.26989,0.551061,1,b
14920,-2.27059,2.24349,1,s
14921,-0.941444,1.86722,1,b
14922,-0.334582,1.69232,1,s
14923,0.567546,2.4077,1,b
14924,1.70986,1.71777,1,s
14925,-1.46139,-1.47628,1,s
14926,-0.973203,-2.30086,1,b
14927,-0.235512,-2.05983,1,s
14928,1.2429,-1.62822,1,b
14929,1.68668,-2.11609,1,s
14930,-2.18871,-0.993457,1,b
14931,-0.776779,-1.48487,1,s
14932,1.20978,-1.14486,1,b
14933,1.06479,-1.00559,1,s
14934,2.00717,-0.918761,1,b
14935,-2.16938,-0.597352,1,s
14936,-0.77377,-0.231146,1,b
14937,-0.0746795,0.144297,1,s
14938,1.11342,0.417749,1,b
14939,2.35639,0.391737,1,s
14940,-1.42497,1.11459,1,b
14941,-1.1235,1.14166,1,s
14942,-0.685339,0.686317,1,b
14943,1.18882,0.789447,1,s
14944,2.12913,0.83098,1,b
14945,-1.96974,1.55751,1,s
14946,-1.05464,2.2356,1,b
14947,-0.192327,2.15507,1,s
14948,1.24319,1.58014,1,b
14949,1.65476,2.01832,1,s
14950,-1.88477,-1.52558,1,s
14951,-1.27469,-2.06417,1,b
14952,-0.227841,-2.82895,1,s
14953,1.1431,-2.10889,1,b
14954,1.50077,-1.67711,1,s
14955,-2.1846,-1.12051,1,b
14956,-0.893294,-0.624273,1,s
14957,-0.0604968,-0.407653,1,b
14958,1.50486,-1.15563,1,s
14959,1.9294,-0.982185,1,b
14960,-2.39238,0.191854,1,s
14961,-0.964102,-0.0382875,1,b
14962,-0.0852194,-0.340411,1,s
14963,0.713003,-0.357957,1,b
14964,1.76778,-0.657998,1,s
14965,-1.83299,0.670723,1,b
14966,-1.05357,1.63619,1,s
14967,-0.0901282,1.28031,1,b
14968,1.03458,0.796956,1,s
14969,2.05831,0.625528,1,b
14970,-2.0236,1.6657,1,s
14971,-1.28562,1.54219,1,b
14972,-0.014186,1.83627,1,s
14973,0.638338,1.73562,1,b
14974,2.32579,1.68512,1,s
14975,-2.36661,-1.67696,1,s
14976,-1.41468,-2.34735,1,b
14977,-0.0660033,-1.99708,1,s
14978,0.829995,-2.35908,1,b
14979,2.09718,-2.37315,1,s
14980,-2.05258,-1.03849,1,b
14981,-0.611277,-0.867124,1,s
14982,-0.294115,-0.86354,1,b
14983,1.13675,-1.29343,1,s
14984,1.88838,-1.09697,1,b
14985,-1.30004,-0.0820876,1,s
14986,-1.10066,-0.306017,1,b
14987,-0.437641,-0.149986,1,s
14988,0.460207,0.0101819,1,b
14989,1.86074,-0.184279,1,s
14990,-2.1438,0.339968,1,b
14991,-1.05245,1.274,1,s
14992,0.806576,1.20706,1,b
14993,0.748766,0.14994,1,s
14994,1.42607,1.22073,1,b
14995,-2.20057,1.92462,1,s
14996,-1.01842,2.31287,1,b
14997,-0.333232,2.2678,1,s
14998,1.03167,1.94483,1,b
14999,2.41695,2.43818,1,s
15000,-1.91865,-2.19698,1,s
15001,-1.08209,-1.98804,1,b
15002,-0.359696,-1.55965,1,s
15003,0.683546,-1.84225,1,b
15004,2.38873,-2.23827,1,s
15005,-2.25379,-0.795612,1,b
15006,-1.03553,-0.823755,1,s
15007,-0.0749497,-0.845321,1,b
15008,1.31417,-1.38133,1,s
15009,2.0138,-0.948032,1,b
15010,-2.35765,-0.227164,1,s
15011,-1.70979,0.0483523,1,b
15012,0.0483541,-0.397247,1,s
15013,1.13056,0.161037,1,b
15014,1.85629,-0.314823,1,s
15015,-2.61498,0.786813,1,b
15016,-0.696012,1.12244,1,s
15017,-0.124437,0.464726,1,b
15018,0.410716,1.09913,1,s
15019,2.05622,1.40646,1,b
15020,-1.70113,2.43434,1,s
15021,-0.925168,2.01561,1,b
15022,0.371291,2.45167,1,s
15023,0.907608,1.93277,1,b
15024,2.15123,2.3683,1,s
15025,-1.89279,-2.21147,1,s
15026,-1.09849,-1.82553,1,b
15027,-0.276549,-1.94802,1,s
15028,0.885213,-2.29004,1,b
15029,2.04052,-2.05672,1,s
15030,-2.32492,-1.26629,1,b
15031,-1.2512,-0.548173,1,s
15032,-0.324615,-1.09074,1,b
15033,0.697338,-0.81077,1,s
15034,2.32351,-0.947954,1,b
15035,-2.52511,0.193252,1,s
15036,-0.659923,0.230943,1,b
15037,0.439275,-0.131795,1,s
15038,0.80891,0.306735,1,b
15039,2.38252,-0.208941,1,s
15040,-1.71386,0.820765,1,b
15041,-1.06558,1.42214,1,s
15042,-0.0511401,1.45621,1,b
15043,1.12064,1.75099,1,s
15044,2.33805,0.733519,1,b
15045,-2.36219,1.68882,1,s
15046,-1.10003,1.93557,1,b
15047,0.167727,1.75052,1,s
15048,0.857424,1.85044,1,b
15049,1.75027,2.10297,1,s
15050,-1.72128,-2.21756,1,s
15051,-1.13919,-1.57999,1,b
15052,-0.0576644,-1.32613,1,s
15053,1.09833,-1.67362,1,b
15054,2.16148,-2.29809,1,s
15055,-1.67729,-0.794112,1,b
15056,-0.6522,-0.835341,1,s
15057,0.185779,-1.12872,1,b
15058,1.09316,-1.57938,1,s
15059,1.55956,-1.52471,1,b
15060,-2.28585,0.0920771,1,s
15061,-1.08471,0.0772124,1,b
15062,-0.400204,0.0572279,1,s
15063,1.13,0.0871469,1,b
15064,1.89281,0.219442,1,s
15065,-1.84976,1.58258,1,b
15066,-0.744149,1.1784,1,s
15067,0.409481,1.04501,1,b
15068,1.54567,0.530203,1,s
15069,2.06965,1.47353,1,b
15070,-1.63921,1.74001,1,s
15071,-1.05832,1.81987,1,b
15072,-0.0303254,2.3229,1,s
15073,0.796202,1.9759,1,b
15074,2.04043,1.81572,1,s
15075,-2.36386,-2.29559,1,s
15076,-1.00336,-2.33816,1,b
15077,0.279442,-2.06193,1,s
15078,0.742846,-2.20728,1,b
15079,1.92688,-1.98108,1,s
15080,-2.23156,-1.30249,1,b
15081,-0.963074,-0.525174,1,s
15082,0.0194272,-0.765873,1,b
15083,1.14873,-1.1525,1,s
15084,1.82345,-0.82082,1,b
15085,-2.08575,0.0354839,1,s
15086,-0.834365,0.0352399,1,b
15087,0.472802,-0.459412,1,s
15088,0.892218,-0.122653,1,b
15089,2.05357,-0.506194,1,s
15090,-2.23108,0.711649,1,b
15091,-1.08365,1.17971,1,s
15092,0.101928,0.83856,1,b
15093,1.0912,0.870346,1,s
15094,1.98521,0.74361,1,b
15095,-1.72273,2.12796,1,s
15096,-1.12486,1.7987,1,b
15097,-0.176286,2.00586,1,s
15098,0.957609,1.90698,1,b
15099,1.80368,1.77714,1,s
15100,-1.94872,-2.05222,1,s
15101,-1.44759,-2.12217,1,b
15102,-0.306774,-1.91013,1,s
15103,0.92945,-1.75975,1,b
15104,2.09269,-1.58958,1,s
15105,-2.28261,-0.585653,1,b
15106,-0.811649,-0.884009,1,s
15107,-0.116002,-0.692689,1,b
15108,1.4187,-1.27323,1,s
15109,2.46591,-1.10995,1,b
15110,-2.19818,0.393369,1,s
15111,-0.70979,0.170349,1,b
15112,0.238674,0.076288,1,s
15113,1.27924,-0.261503,1,b
15114,1.71293,-0.565846,1,s
15115,-2.29243,1.16732,1,b
15116,-0.747808,1.06847,1,s
15117,-0.047002,0.881317,1,b
15118,0.966078,0.970461,1,s
15119,2.05916,0.573322,1,b
15120,-2.0994,2.21499,1,s
15121,-1.21631,1.95266,1,b
15122,-0.258047,1.78239,1,s
15123,0.671346,2.33035,1,b
15124,1.5627,1.88451,1,s
15125,-2.51596,-2.18245,1,s
15126,-1.54508,-2.29773,1,b
15127,0.317911,-1.82464,1,s
15128,1.01563,-1.419,1,b
15129,2.13039,-1.65597,1,s
15130,-2.03089,-0.551647,1,b
15131,-1.0176,-1.06429,1,s
15132,-0.396358,-1.4759,1,b
15133,0.769426,-0.604737,1,s
15134,2.77762,-0.985124,1,b
15135,-2.43274,0.603607,1,s
15136,-1.16604,-0.0765969,1,b
15137,0.29249,-0.127928,1,s
15138,1.12375,-0.202309,1,b
15139,1.98115,0.288001,1,s
15140,-1.83429,0.973647,1,b
15141,-1.54596,0.96329,1,s
15142,0.143549,1.06064,1,b
15143,0.903362,0.837831,1,s
15144,1.8036,1.22063,1,b
15145,-2.22875,2.03138,1,s
15146,-0.685056,1.99243,1,b
15147,-0.393321,2.01533,1,s
15148,0.491521,2.45955,1,b
15149,1.93437,1.61188,1,s
15150,-2.3987,-1.9976,1,s
15151,-0.815947,-1.8026,1,b
15152,0.399613,-1.93325,1,s
15153,1.50132,-1.44644,1,b
15154,1.77319,-1.85331,1,s
15155,-2.21637,-1.26407,1,b
15156,-1.17139,-0.836211,1,s
15157,0.610029,-1.30401,1,b
15158,0.811235,-0.951398,1,s
15159,1.71034,-1.09122,1,b
15160,-1.90295,0.203036,1,s
15161,-0.836368,-0.29974,1,b
15162,0.0358983,0.0739228,1,s
15163,1.41526,0.398781,1,b
15164,2.05655,0.180813,1,s
15165,-1.77826,0.852429,1,b
15166,-0.74848,1.11296,1,s
15167,-0.423683,1.40146,1,b
15168,1.40246,0.788462,1,s
15169,1.6665,0.665423,1,b
15170,-1.99447,2.28897,1,s
15171,-1.40851,1.6737,1,b
15172,-0.658194,1.9827,1,s
15173,1.07782,1.66955,1,b
15174,1.79345,2.07865,1,s
15175,-2.12267,-2.00704,1,s
15176,-1.05436,-2.1186,1,b
15177,-0.0252242,-1.83376,1,s
15178,0.460768,-2.15275,1,b
15179,2.09043,-1.58203,1,s
15180,-1.74938,-1.21313,1,b
15181,-1.48212,-1.20581,1,s
15182,0.215308,-1.14726,1,b
15183,0.887832,-1.02061,1,s
15184,1.65478,-1.22068,1,b
15185,-2.18445,-0.170638,1,s
15186,-1.03212,0.0524717,1,b
15187,-0.0955773,0.209796,1,s
15188,1.28145,-0.171029,1,b
15189,1.67376,0.197122,1,s
15190,-2.02764,1.24866,1,b
15191,-1.40837,0.958316,1,s
15192,-0.0476728,1.04948,1,b
15193,0.630427,0.703199,1,s
15194,2.29937,1.08593,1,b
15195,-2.08734,2.28731,1,s
15196,-1.02066,1.93479,1,b
15197,0.0244971,1.45647,1,s
15198,1.23506,2.05248,1,b
15199,2.08193,2.43651,1,s
15200,-1.57434,-1.9783,1,s
15201,-1.52076,-1.94563,1,b
15202,0.0297871,-1.64237,1,s
15203,0.835111,-2.05517,1,b
15204,1.96318,-2.12831,1,s
15205,-1.92352,-0.737071,1,b
15206,-0.78411,-0.97019,1,s
15207,0.0682933,-1.43384,1,b
15208,1.21912,-1.01906,1,s
15209,2.20871,-0.905315,1,b
15210,-2.01095,0.0720826,1,s
15211,-0.601041,0.137446,1,b
15212,0.11113,0.27254,1,s
15213,0.962911,0.00447441,1,b
15214,2.25731,-0.00980893,1,s
15215,-1.75649,0.964883,1,b
15216,-1.05828,1.04137,1,s
15217,-0.156128,0.210409,1,b
15218,1.05621,0.718494,1,s
15219,1.89823,1.18564,1,b
15220,-1.92757,2.39268,1,s
15221,-1.14613,2.3675,1,b
15222,0.160135,2.05906,1,s
15223,0.677545,2.07161,1,b
15224,1.38454,2.37437,1,s
15225,-2.31371,-1.35415,1,s
15226,-0.686067,-1.87378,1,b
15227,0.464283,-2.06273,1,s
15228,0.64561,-2.41548,1,b
15229,1.98435,-1.95294,1,s
15230,-2.19436,-1.2827,1,b
15231,-1.41394,-1.17772,1,s
15232,0.00650628,-0.966989,1,b
15233,1.28042,-1.50188,1,s
15234,1.90311,-1.04272,1,b
15235,-1.93875,-0.198411,1,s
15236,-1.20878,-0.346223,1,b
15237,-0.432137,-0.147456,1,s
15238,1.24033,-0.26748,1,b
15239,1.54785,-0.153507,1,s
15240,-1.73406,1.27826,1,b
15241,-1.01731,1.21967,1,s
15242,0.0364869,1.27888,1,b
15243,0.648255,1.40544,1,s
15244,2.15924,1.64213,1,b
15245,-2.31971,1.75013,1,s
15246,-1.18268,2.00365,1,b
15247,0.599029,2.02462,1,s
15248,1.17467,2.94714,1,b
15249,1.94444,1.9911,1,s
15250,-1.94094,-1.71087,1,s
15251,-0.693017,-1.78998,1,b
15252,0.536394,-2.07407,1,s
15253,1.17294,-2.28289,1,b
15254,1.10211,-2.11936,1,s
15255,-1.87428,-1.57419,1,b
15256,-1.13471,-0.935283,1,s
15257,0.0805943,-1.30588,1,b
15258,0.821719,-0.820309,1,s
15259,1.44519,-1.38806,1,b
15260,-2.23982,0.292338,1,s
15261,-0.934,-0.292367,1,b
15262,-0.0262445,0.416092,1,s
15263,1.17854,0.209169,1,b
15264,1.82468,-0.636073,1,s
15265,-1.95651,1.18754,1,b
15266,-0.96675,1.09388,1,s
15267,-0.48718,1.07804,1,b
15268,1.16901,0.839781,1,s
15269,2.06451,0.253401,1,b
15270,-1.99483,1.91858,1,s
15271,-1.20824,1.24822,1,b
15272,0.495895,1.84078,1,s
15273,1.2552,1.78793,1,b
15274,2.24641,2.1892,1,s
15275,-2.27851,-1.57089,1,s
15276,-1.36913,-2.05551,1,b
15277,0.471259,-1.84645,1,s
15278,0.979431,-2.36093,1,b
15279,2.08512,-1.74554,1,s
15280,-2.49716,-0.946997,1,b
15281,-0.513677,-0.964934,1,s
15282,-0.102178,-1.19143,1,b
15283,1.19397,-1.35395,1,s
15284,1.89808,-1.3169,1,b
15285,-1.79247,0.316785,1,s
15286,-1.55542,0.0999345,1,b
15287,0.104163,-0.088193,1,s
15288,0.801311,0.466457,1,b
15289,1.82993,0.350304,1,s
15290,-1.45679,0.997656,1,b
15291,-1.35021,0.59123,1,s
15292,0.20775,1.12279,1,b
15293,1.27623,1.35259,1,s
15294,1.9247,0.653413,1,b
15295,-1.68873,2.15779,1,s
15296,-0.785891,1.51095,1,b
15297,0.483762,2.59046,1,s
15298,1.13515,1.98356,1,b
15299,2.36566,2.13571,1,s
15300,-1.84742,-2.12919,1,s
15301,-0.820974,-2.0952,1,b
15302,-0.172677,-2.35791,1,s
15303,1.14244,-2.1185,1,b
15304,2.1425,-2.72159,1,s
15305,-2.12765,-1.20898,1,b
15306,-0.752885,-1.23259,1,s
15307,0.715631,-1.0829,1,b
15308,1.02812,-1.0363,1,s
15309,1.67433,-1.84444,1,b
15310,-1.37903,0.22668,1,s
15311,-1.22914,0.108282,1,b
15312,0.40506,-0.389798,1,s
15313,1.26073,0.109496,1,b
15314,1.92561,-0.1635,1,s
15315,-1.34672,0.839728,1,b
15316,-0.959797,0.457949,1,s
15317,0.141849,0.880088,1,b
15318,1.46018,0.951004,1,s
15319,2.13892,0.764,1,b
15320,-2.06265,1.54235,1,s
15321,-0.688111,2.33907,1,b
15322,-0.3485,2.17103,1,s
15323,1.54953,1.51282,1,b
15324,2.08389,2.12398,1,s
15325,-1.92444,-2.29489,1,s
15326,-0.653108,-2.35717,1,b
15327,-0.190113,-1.83449,1,s
15328,0.670154,-2.32306,1,b
15329,1.78,-2.01507,1,s
15330,-2.17627,-1.31913,1,b
15331,-1.16727,-1.38865,1,s
15332,-0.255108,-0.964947,1,b
15333,1.02179,-1.59484,1,s
15334,1.928,-1.27,1,b
15335,-2.27778,-0.00161516,1,s
15336,-1.22222,-0.146645,1,b
15337,0.412937,0.0813213,1,s
15338,0.937394,0.265203,1,b
15339,1.73805,-0.673397,1,s
15340,-1.49191,1.12323,1,b
15341,-1.31998,0.746972,1,s
15342,0.206391,0.715409,1,b
15343,0.805829,0.867396,1,s
15344,2.91784,0.997016,1,b
15345,-2.07283,1.58227,1,s
15346,-1.22475,1.83292,1,b
15347,0.132382,2.10249,1,s
15348,0.698238,1.79798,1,b
15349,1.39399,2.0607,1,s
15350,-1.89244,-1.12743,1,s
15351,-0.81226,-2.47629,1,b
